Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,LatencyZ2360,CumDur%Z2,MeanMeander,FreqZAlter,FreqTransZ1>Z2,MeanTurnAngle,MeanAngVel,Mean%Activ,Mean%Mobility
49,58,51,25,216.434,0.60177,360,0,728.031,0,0,0.595581,17.8676,0.042774,1.81085
105,138,47,0,587341,1866.17,7.46659,11.9793,0.155624,20,10,0.275683,8.27057,0.256067,8.38103
105,138,47,0,193170,537.984,29.7997,19.2835,-0.145743,4,2,-1.17085,-35.1259,0.0691462,2.67252
189,138,318,0,2161840,6462.96,2.43331,3.26791,-0.0114286,46,23,0.202036,6.06115,1.51323,19.2976
189,138,318,0,115001,323.736,66.5993,13.6827,-0.0257291,4,2,-0.171016,-5.13054,0.095415,1.9607
189,138,318,0,2343670,6542.35,13.9665,8.36882,-0.00456106,76,38,-1.26477,-37.9434,1.62286,21.9853
189,138,318,0,1415710,3948.66,1.96665,5.63784,-0.0281159,34,17,-0.0963451,-2.89038,0.835004,14.392
189,138,318,0,451631,1264.97,35.133,30.6702,0.272756,38,19,0.229071,6.87219,0.429405,7.71925
105,138,47,0,88774.6,247.4,325.93,2.09221,-1.11478,4,2,-1.85615,-55.6851,0.032889,1.66764
105,138,47,0,384748,1070.04,119.732,1.36086,-4.95238,6,3,-12.4539,-373.62,0.161214,3.534
105,138,47,0,725541,2017.28,188.831,1.32383,5.1632,8,4,11.0779,332.339,0.324886,9.10615
105,138,47,0,887116,2467.21,38.5329,0.925754,-1.55461,6,3,-5.96604,-178.983,0.283088,8.50691
105,138,47,0,105895,295.882,55.9994,59.2205,0.108049,4,2,-0.163442,-4.90332,0.0428398,1.70935
105,138,47,0,831148,2312.62,42.4329,5.22126,-0.448005,14,7,0.399049,11.9716,0.455599,8.72964
105,138,47,0,289039,803.787,1.06666,0.268469,4.7952,2,1,10.2438,307.316,0.122953,3.73118
77,89,51,0,7762.55,22.1895,50.9662,3.72153,5.06521,6,3,0.683294,20.499,0.687441,14.0766
77,89,55,0,6459.16,19.6628,7.33326,0.546195,4.2187,4,2,0.0514762,1.5443,0.771713,13.6694
77,89,51,0,5291.51,15.6865,55.6994,0.685058,-164.69,1,1,0.0552457,1.65739,0.663221,14.6723
77,89,55,0,6264.12,19.1507,148.632,0.629513,-0.490614,4,2,-0.116781,-3.50348,0.718436,14.5737
77,89,55,0,3020.53,9.09076,77.4659,2.60137,88.6147,2,1,0.626481,18.7946,0.342589,6.46566
77,89,53,0,5179.63,15.2643,2.13331,3.90668,-7.77744,6,3,0.134749,4.04252,0.470414,9.74825
77,89,53,0,3435.22,10.2351,8.73325,1.86077,3.21018,2,1,0.958096,28.7432,0.423386,9.19637
77,89,53,0,1512.48,4.21896,7.79992,3.87891,209.475,3,2,0.250189,7.50574,0.152767,3.80609
77,89,53,0,4365.55,12.1649,25.6997,5.5175,57.867,3,2,0.058939,1.76819,0.500799,9.48096
77,89,53,0,4848.28,15.4274,23.1331,2.38845,-22.3481,8,4,-0.128431,-3.85296,0.657631,12.9439
77,89,53,0,1233.09,3.42911,154.465,23.4864,-48.7679,1,1,-2.00526,-60.1585,0.110513,2.52675
77,89,53,0,2341.71,6.51146,14.8332,2.04592,-182.59,1,1,0.920091,27.603,0.22392,4.33435
77,89,53,0,2441.92,6.78946,12.3665,1.90705,131.797,1,1,0.486371,14.5913,0.238416,4.34626
77,89,53,0,7875.84,21.9039,6.73327,2.5736,-5.99809,1,1,-0.315119,-9.45367,0.63751,15.6952
77,89,53,0,3891.58,10.8422,1.86665,1.82374,-6.49071,3,2,-0.403726,-12.1119,0.413409,8.86013
77,89,53,0,4321.39,13.1311,6.23327,18.9039,-43.1113,26,13,-0.109314,-3.27945,0.357705,10.0496
77,89,53,0,8286.78,23.0618,35.3663,1.21274,-25.3681,3,2,0.230771,6.92321,0.596843,18.6646
77,89,53,0,4237.91,11.7983,10.6666,11.1924,35.9311,3,2,-0.0327961,-0.983893,0.353994,8.65679
77,89,53,0,3940.31,10.9596,27.8664,0.592483,155.831,1,1,3.14934,94.4812,0.28087,6.85374
77,89,53,0,3049.82,8.47965,11.1666,0.45362,1283.16,1,1,4.44187,133.257,0.267511,4.43303
77,89,53,0,3491.38,9.70915,23.8998,1.76819,14.6183,1,1,0.479775,14.3934,0.261882,5.96554
77,89,53,0,4419.65,12.2883,9.83324,12.5625,15.9933,1,1,0.555232,16.6571,0.344745,9.12006
77,89,53,0,4159.53,11.6189,18.5665,4.70283,12.7635,1,1,0.326505,9.79525,0.363639,8.44787
77,89,53,0,6264.84,20.4113,68.5993,1.53675,3.15172,5,3,-0.672365,-20.1712,0.553481,13.652
77,89,53,0,1424.43,3.9623,10.9666,1.78671,422.319,1,1,-1.09244,-32.7736,0.101014,2.94803
77,89,51,25,4315.11,14.0406,44.3662,18.8576,13.6376,11,6,0.554041,16.6214,0.41876,9.22204
77,89,51,25,4287.37,11.9227,19.1331,1.07388,0.658156,1,1,0.22769,6.83078,0.524203,11.8844
77,89,51,25,2503.96,6.9736,32.3663,21.2276,-20.3291,3,2,-0.700151,-21.0047,0.400705,7.48005
77,89,51,25,4859.54,13.5114,107.866,0.666543,0.942004,1,1,-0.447943,-13.4384,0.712414,15.6347
77,89,51,25,1096.01,3.04958,360,0,-81.906,0,0,0.572602,17.1782,0.147924,3.52372
77,89,51,25,8628.75,23.9912,12.1332,1.34234,-2.57773,1,1,-0.279238,-8.37722,0.874077,21.6341
77,89,51,25,6212.99,17.2857,2.96664,0.731346,-1.6846,3,2,-0.154119,-4.62363,0.782827,18.2024
77,89,51,25,4552.68,12.6676,56.8994,3.3142,-8.73318,3,2,-0.332039,-9.96126,0.4121,10.9167
77,89,51,25,5021.77,13.9624,1.86665,6.06369,-3.44188,1,1,-0.149431,-4.48296,0.552618,12.1238
77,89,51,25,5243.54,14.5817,0,6.40622,-4.47028,1,0,-0.00340092,-0.102028,0.572301,13.9643
77,89,51,25,3446.98,9.6017,1.13332,9.62785,2.32696,3,2,0.599989,17.9998,0.423644,9.48259
77,89,51,25,4078.81,11.3606,10.8999,7.24866,-1.14036,3,2,-0.00126077,-0.0378235,0.378347,8.28341
77,89,51,25,5226.79,14.5325,26.8664,0.9813,-35.518,1,1,-1.06711,-32.0137,0.552681,11.4531
133,138,47,0,303827,846.246,3.1333,1.21274,-0.601253,8,4,-0.0333263,-0.999798,0.15746,3.98615
133,138,47,0,747871,2080.71,8.96658,4.86947,0.0443944,18,9,0.132815,3.98449,0.535932,10.3355
77,89,55,25,3070.25,8.53647,50.4995,3.36975,-106.382,1,1,-0.0449588,-1.34878,0.225252,6.90258
77,89,55,25,9597.84,26.7005,347.73,0.212924,-0.709858,1,1,0.163018,4.89059,0.849757,20.0475
77,89,55,25,6289.69,17.4877,28.5997,0.138863,20.1371,1,1,0.502516,15.0756,0.513088,10.5123
77,89,55,25,7009.91,19.5011,15.8332,7.97075,-27.837,3,2,-0.551625,-16.5489,0.510587,13.192
77,89,55,25,5760.27,16.0157,53.6995,0.777634,-7.14065,1,1,-0.367817,-11.0346,0.547191,13.2366
77,89,55,25,6003.25,16.7239,29.833,1.15719,3.97207,2,1,0.584012,17.5205,0.597908,14.0068
77,89,55,25,6209.61,17.2747,202.098,0.305499,-5.68933,2,1,-0.712438,-21.3734,0.743455,16.0132
133,138,47,0,209349,587.019,100.199,0.435105,-1.18498,6,3,-7.96611,-238.986,0.131044,2.74644
133,138,47,0,36559.6,101.65,360,0,1.43503,0,0,3.94218,118.267,0.0139534,0.82183
133,138,47,0,673022,1871.43,113.532,2.51805,-0.460598,8,4,-0.699257,-20.9779,0.250842,6.50607
133,138,47,0,862495,2414.4,264.797,0.296241,0.00939664,6,3,0.676501,20.2952,0.372714,8.35052
133,138,47,0,31300.2,87.0748,360,0,2.07824,0,0,-0.470364,-14.111,0.00295298,0.597385
133,138,47,0,238081,662.508,184.998,10.785,-3.01545,14,7,-3.40868,-102.262,0.199983,4.47933
133,138,47,0,601333,1677.38,1.03332,2.60137,-2.72631,24,12,-5.37601,-161.282,0.295106,6.15107
105,138,51,0,871563,2430.03,20.2665,13.84,0.102604,29,15,-0.106352,-3.19058,0.183929,9.02766
105,138,51,0,1484590,4128.48,20.2998,1.45343,-0.0249607,12,6,0.000575913,0.0172776,0.394832,21.7042
105,138,55,0,1034720,2879.31,4.43329,3.33272,-0.0757677,16,8,-0.675183,-20.2557,0.306387,12.2869
105,138,55,0,1477490,4110.27,7.69992,1.87002,-0.0102937,12,6,-0.331323,-9.93978,0.364503,18.5701
105,138,55,0,1034350,2878.03,360,0,0.326118,0,0,-0.0784354,-2.35309,0.290257,13.6898
105,138,53,0,1160240,3233.69,7.53326,2.04592,0.299484,6,3,-0.71807,-21.5423,0.262144,14.6161
105,138,53,0,216800,602.785,101.066,0.0555453,8.47401,2,1,12.8138,384.418,0.0425786,3.33085
105,138,53,0,1098790,3062.44,17.7665,2.73098,-0.0175144,20,10,0.103087,3.09264,0.297031,16.1102
105,138,53,0,318161,885.921,91.2991,0.0648028,-0.697013,4,2,1.01272,30.3818,0.0579045,3.88523
105,138,53,0,1716750,4775.89,2.19998,2.82355,0.00607439,28,14,0.349311,10.4794,0.380294,18.8126
105,138,53,0,1353680,3799.65,10.7666,3.26791,0.0257417,20,10,-0.115559,-3.4668,0.301555,14.165
105,138,53,0,413318,1150.03,69.3326,8.02629,-0.00584226,14,7,0.196599,5.89803,0.138574,6.42586
105,138,53,0,360899,1003.53,27.2997,15.3398,-0.200699,22,11,-0.213013,-6.39046,0.129721,5.61243
105,138,53,0,968396,2705.55,16.8998,1.61081,0.0182209,10,5,0.357086,10.7127,0.239134,13.2776
105,138,53,0,766665,2132.02,8.46658,2.59211,0.0922832,14,7,-0.0988653,-2.96599,0.181511,9.95571
105,138,53,0,1316220,3667.42,58.2661,0.444362,0.0476035,6,3,0.79296,23.789,0.228688,13.3645
105,138,53,0,856953,2383.32,9.29991,1.4164,0.238693,20,10,-0.499447,-14.9836,0.206904,10.7638
105,138,53,0,1738440,4870.08,14.6665,1.55527,-0.0146204,26,13,-0.351596,-10.548,0.32455,16.1657
105,138,53,0,1469680,4087.02,29.0997,5.91557,-0.0190288,44,22,-0.389097,-11.673,0.305333,12.7057
105,138,53,0,922310,2574.87,39.5663,5.46195,-0.042678,20,10,-0.458411,-13.7525,0.217033,12.2619
105,138,53,0,517845,1447.45,10.4999,5.49898,0.168618,10,5,-0.630968,-18.9292,0.110745,7.40407
105,138,53,0,618387,1721.58,15.1998,0.555453,0.245874,4,2,-1.68317,-50.4957,0.115829,6.66574
105,138,53,0,274378,763.513,3.5333,18.8021,0.398373,8,4,-0.746579,-22.3976,0.0447873,3.40335
105,138,55,25,1045780,2918.74,21.0331,1.99963,0.0174268,8,4,-0.355083,-10.6526,0.325318,19.9276
105,138,55,25,1379070,3900.85,86.5991,0.675801,-0.0133043,4,2,0.0724515,2.17357,0.317549,16.4003
105,138,55,25,242954,676.07,25.2997,10.5906,-0.373371,10,5,0.0797562,2.39271,0.0704397,4.50074
105,138,55,25,923884,2580.47,106.832,0.749861,0.13761,6,3,0.27501,8.25039,0.216955,10.8041
105,138,55,25,267508,743.774,65.666,20.6906,0.0669493,6,3,0.735936,22.0783,0.0859227,5.26968
105,138,55,25,527822,1469.45,156.598,1.5923,-1.01802,6,3,-2.7757,-83.2719,0.149458,8.4621
105,138,51,25,755015,2178.58,37.733,8.1559,0.00537299,33,17,0.704275,21.1285,0.169279,8.41227
105,138,51,25,129277,359.773,25.9997,13.7937,-0.103149,3,2,0.124738,3.74219,0.0624255,3.98253
105,138,51,25,612294,1702.88,0,5.3416,0.00785218,15,7,-0.113212,-3.3964,0.254484,10.2045
105,138,51,25,432287,1202.15,26.3331,29.1705,0.270331,20,10,0.500743,15.0224,0.13527,8.01432
105,138,51,25,514471,1431.22,62.5994,18.7743,0.421249,29,15,0.958117,28.7438,0.168515,8.64887
105,138,51,25,288857,804.4,34.4997,0.0370302,-0.724275,2,1,-0.928914,-27.8677,0.065229,3.71506
105,138,51,25,232445,646.284,360,0,-0.122786,0,0,-0.579722,-17.3918,0.107392,5.07171
105,138,51,25,346933,965.053,203.631,1.66636,-0.259968,6,3,-0.896999,-26.9103,0.134261,6.94238
105,138,51,25,600459,1669.81,149.832,1.62007,-0.212154,6,3,-0.660275,-19.8084,0.175209,9.71141
105,138,51,25,327957,911.93,0.899991,22.8754,0.0915745,20,10,-0.430905,-12.9273,0.123328,6.35403
105,138,51,25,817323,2272.47,31.0664,2.7032,0.0448848,10,5,-0.847023,-25.4109,0.180395,11.6442
105,138,51,25,1467390,4080.28,46.3995,0.610998,-0.0132916,4,2,-0.619223,-18.5769,0.337562,19.1142
161,138,47,0,461718,1286.02,3.09997,20.5703,0.0669693,36,18,0.191131,5.73399,0.221586,6.66041
161,138,47,0,1319470,3669.31,8.29992,9.47047,0.0124582,31,16,-0.274281,-8.22851,0.506943,17.0283
161,138,47,0,499526,1399.9,40.9329,9.78522,-0.259458,28,14,0.28155,8.44659,0.224338,9.06584
161,138,47,0,57668.1,163.568,360,0,-0.660049,0,0,-2.24403,-67.3215,0.0203751,1.48462
161,138,47,0,1105870,3342.37,12.6999,1.76819,0.0409642,8,4,0.357932,10.7381,0.43864,14.0484
161,138,47,0,526456,1616.4,7.39993,3.6197,0.0477953,8,4,0.565316,16.9596,0.218988,6.82407
161,138,47,0,396633,1214.44,121.899,10.6277,0.117499,28,14,0.145508,4.36527,0.204343,6.48775
161,138,47,0,537094,1633.85,101.899,8.62803,-0.00567333,26,13,-0.201222,-6.03672,0.317993,9.20114
161,138,47,0,481405,1470.55,28.733,1.62933,-0.29352,18,9,-0.684529,-20.5361,0.161024,6.68957
133,138,53,0,482863,1351.94,195.198,0.685058,0.247745,6,3,1.05634,31.6906,0.148067,7.37351
133,138,53,0,723883,2013.42,42.1662,0.194408,-0.136613,6,3,1.27456,38.2371,0.189543,7.59427
133,138,53,0,1602930,4456.77,4.26662,0.907239,0.00606268,8,4,-0.191939,-5.75823,0.389765,20.9177
133,138,53,0,1824400,5072.53,0.366663,2.88835,-0.0169706,34,17,0.0348379,1.04515,0.405725,17.9442
133,138,53,0,957258,2661.54,18.4998,5.96186,0.00387226,16,8,0.0412882,1.23866,0.236354,12.1379
133,138,53,0,679975,1891.11,80.7659,2.12924,0.391774,4,2,0.262155,7.86473,0.188473,10.1578
133,138,53,0,321064,892.681,12.3665,0.296241,6.68698,6,3,13.7371,412.118,0.0647091,3.98796
133,138,53,0,337962,939.663,28.0331,5.78597,0.077478,10,5,-0.328081,-9.84252,0.114016,6.33856
133,138,53,0,164115,456.555,360,0,-0.049222,0,0,-1.80182,-54.0551,0.0683716,3.67687
133,138,53,0,361111,1004.21,13.7332,2.77726,0.22947,8,4,-0.0220956,-0.662874,0.109046,6.83402
133,138,53,0,910560,2532.17,21.0665,9.21126,0.372606,14,7,-0.368368,-11.0512,0.236799,13.0536
133,138,51,0,1093490,3040.89,76.3992,9.75745,0.630999,26,13,-0.632818,-18.9847,0.21936,12.7603
133,138,51,0,751680,2089.96,119.732,0.240696,-0.117054,6,3,-0.0120245,-0.360738,0.159386,7.95743
133,138,53,0,820145,2280.31,0,4.82318,-0.0300778,15,7,-0.498884,-14.9667,0.221722,9.62706
133,138,53,0,653297,1817.09,164.565,0.972042,-0.176414,8,4,-0.248819,-7.46465,0.164228,9.40527
133,138,53,0,171753,477.759,23.1664,2.64766,0.585172,4,2,-2.11572,-63.4724,0.0672686,4.46166
133,138,53,0,348671,971.871,321.597,1.00907,2.2612,4,2,3.35492,100.649,0.0756655,4.15811
133,138,53,0,46731.6,130.476,360,0,-1.20002,0,0,-1.41999,-42.6,0.0100814,1.25886
133,138,55,0,110922,308.779,360,0,0.515512,0,0,1.62562,48.7691,0.0373475,2.52488
133,138,55,0,907462,2523.09,27.2664,6.02666,0.0331504,20,10,-0.508285,-15.2487,0.211386,9.71151
133,138,55,0,444921,1237.05,160.398,0.796149,-0.434128,6,3,-0.259442,-7.78333,0.0966765,4.57617
133,138,55,25,150446,419.347,40.1663,28.5966,0.448096,7,4,0.464771,13.9433,0.0500878,3.0218
133,138,55,25,1102890,3067.58,24.1331,4.20293,0.0209677,6,3,0.459585,13.7877,0.271268,12.8864
133,138,55,25,297308,827.012,110.032,17.4782,2.82545,2,1,1.3073,39.2193,0.0810252,3.71295
133,138,55,25,158004,439.554,345.263,0.268469,-2.54035,2,1,-5.3504,-160.514,0.0686329,4.64362
133,138,55,25,232877,647.607,1.33332,16.1081,-0.660904,10,5,-1.04959,-31.4881,0.0998129,7.41581
133,138,55,25,768554,2137.27,18.6998,4.54545,0.0673378,10,5,0.244092,7.32282,0.23229,11.9419
133,138,55,25,1357260,3778.61,121.532,0.685058,0.0298596,5,3,-0.0285345,-0.856044,0.388523,18.4956
133,138,51,25,1020160,2848.32,40.6996,2.62914,0.0127897,12,6,-0.150002,-4.50011,0.267838,10.9215
133,138,51,25,509188,1422.86,20.8331,24.0881,0.545015,53,27,-0.229069,-6.87214,0.199559,14.325
133,138,51,25,1253600,3490.98,18.8998,0.583225,-0.0380853,4,2,0.0973734,2.92123,0.353929,18.7631
133,138,51,25,110234,306.663,47.6995,19.2094,0.333037,6,3,-1.13444,-34.0334,0.0750705,3.82565
133,138,51,25,404360,1125.21,22.3998,5.48047,-0.319886,16,8,-0.0924594,-2.77381,0.13269,6.50738
133,138,51,25,176876,492.146,247.631,6.47102,-0.0330503,2,1,0.91181,27.3546,0.0937698,4.35345
133,138,51,25,649191,1806.34,202.431,0.657286,-0.129519,6,3,-0.34724,-10.4173,0.264734,12.5638
133,138,51,25,314161,875.026,184.798,5.05462,-0.594172,10,5,-0.830825,-24.925,0.149679,6.94154
133,138,51,25,442730,1245.03,49.3662,0.842437,-0.00745778,12,6,-0.0192876,-0.578635,0.162046,8.75116
133,138,51,25,133999,373.261,360,0,0.286893,0,0,-0.616487,-18.4948,0.0496708,3.3606
133,138,51,25,528273,1470.43,5.29995,2.08295,-0.0738327,10,5,0.696953,20.9088,0.236528,9.17453
133,138,51,25,185414,519.81,130.032,0.0555453,-0.3291,2,1,-0.0571799,-1.71541,0.0894634,4.80599
133,138,47,0,283768,790.448,74.9326,11.0443,0.0343745,20,10,0.530798,15.9241,0.158949,6.11267
133,138,47,0,196608,549.703,360,0,0.582777,0,0,-0.0976142,-2.92846,0.102759,3.59502
189,138,47,0,864390,2469.95,6.3666,19.1446,0.0197564,50,25,0.360017,10.8006,0.335927,11.2024
189,138,47,0,172068,483.16,294.83,0.583225,-0.494908,4,2,-3.0322,-90.9668,0.0719949,2.86836
189,138,47,0,1232380,3454.66,6.99993,2.7032,-0.0172303,14,7,0.0500051,1.50017,0.457176,13.6734
189,138,47,0,557088,1750.76,135.132,5.31383,0.0760362,16,8,-0.38181,-11.4544,0.300763,8.90353
189,138,47,0,49434.7,156.904,360,0,-2.21003,0,0,-8.655,-259.653,0.0112501,1.37524
189,138,47,0,587481,1894.71,106.566,1.07388,0.0730154,12,6,0.617043,18.5115,0.242486,8.47155
189,138,47,0,430563,1197.13,18.2998,2.61063,-0.517519,10,5,-1.21806,-36.542,0.179034,5.72112
161,138,51,0,1559200,4356.96,39.1663,3.12905,-0.027083,24,12,-0.294226,-8.82687,0.293996,15.8457
161,138,51,0,380253,1065.44,52.9328,5.53601,-0.323703,10,5,-0.250398,-7.51202,0.118693,6.40329
161,138,53,0,605363,1702.23,15.0332,10.6647,-0.435164,34,17,-0.841981,-25.2597,0.198442,8.57813
161,138,53,0,65832.3,183.277,360,0,-5.19619,0,0,-4.8571,-145.714,0.027816,2.30281
161,138,53,0,69532.9,194.318,316.863,3.46232,3.587,2,1,0.209821,6.29469,0.0205344,2.02916
161,138,53,0,141321,392.925,32.3997,21.0146,-0.0061109,14,7,-0.303779,-9.11345,0.108048,4.27477
161,138,53,0,247905,690.999,6.29994,20.8017,-0.546967,22,11,-0.0634128,-1.9024,0.152395,6.47844
161,138,53,0,1042300,2901.49,117.632,1.74042,0.180948,6,3,0.225385,6.76161,0.307894,13.6617
161,138,53,0,1002190,2788.54,26.5331,4.94353,-0.0125852,22,11,-0.157881,-4.73649,0.357357,12.736
161,138,55,0,734698,2042.93,19.2998,18.728,0.0850301,22,11,0.0873277,2.61986,0.28578,10.6798
161,138,55,0,1658280,4614.08,0,2.47176,-0.00498732,15,7,-0.0470177,-1.41055,0.467021,21.3735
161,138,55,0,466656,1297.72,66.9993,1.64784,0.773326,8,4,0.434276,13.0284,0.18636,7.39447
161,138,53,0,570613,1586.52,171.098,0.972042,-0.0199069,6,3,0.0245848,0.737551,0.179502,8.69251
161,138,53,0,555461,1584.63,35.933,0.0462877,0.082591,4,2,0.331137,9.93422,0.162522,5.94782
161,138,53,0,658032,1830.77,5.93327,1.73116,-0.231597,16,8,-0.934804,-28.0444,0.228341,9.01812
161,138,53,0,1489270,4155.36,11.4999,2.12924,0.0161899,16,8,0.0864858,2.5946,0.407029,18.0764
161,138,53,0,452016,1257.01,10.1666,4.88798,-0.603579,8,4,-0.407057,-12.2118,0.160085,5.48043
161,138,53,0,786386,2188.68,18.2665,2.25884,0.0269494,10,5,0.608782,18.2637,0.235143,9.34397
161,138,53,0,552172,1536.1,9.6999,3.23088,-0.042025,16,8,0.189863,5.69596,0.22096,8.9247
161,138,53,0,296978,850.218,9.46657,22.3292,-0.451998,24,12,-0.770824,-23.1249,0.145967,4.77237
161,138,53,0,116201,323.532,360,0,-0.445608,0,0,-0.630199,-18.9062,0.0884067,4.0349
161,138,55,25,172886,483.558,94.6657,4.75838,0.510397,3,2,1.14028,34.2087,0.120764,3.35713
161,138,55,25,1227460,3447.3,21.3998,2.3977,-0.0272454,14,7,0.333458,10.0039,0.414217,14.3483
161,138,55,25,926115,2614.2,274.897,0.324014,0.17226,2,1,-0.147922,-4.43772,0.338223,12.8196
161,138,55,25,226973,767.846,212.331,3.0735,-0.289012,2,1,-0.0492657,-1.47799,0.133529,5.23656
161,138,55,25,266736,895.796,0.833325,0.0833179,0.604208,4,2,0.211282,6.33852,0.099779,4.88445
161,138,55,25,403936,1259.82,38.0663,4.56397,0.107832,6,3,-0.307702,-9.23116,0.162333,6.35406
161,138,55,25,845804,2837.34,4.79995,2.51805,-0.0149421,12,6,-0.306668,-9.20013,0.369967,13.0897
161,138,51,25,1436540,4026.21,41.2329,9.12794,-0.00720537,40,20,-0.628823,-18.8649,0.387439,15.2315
161,138,51,25,1142540,3177.29,3.3333,9.2668,-0.0324075,36,18,-0.711279,-21.3386,0.29653,13.4316
161,138,51,25,103232,288.065,80.1325,0.0648028,0.390435,2,1,0.535651,16.0697,0.122932,3.76482
161,138,51,25,202499,568.93,13.4332,1.16645,0.0183572,4,2,0.622129,18.6641,0.162758,5.96444
161,138,51,25,274514,765.167,1.79998,11.3035,-0.0288768,6,3,0.697922,20.9379,0.172788,5.89765
161,138,51,25,585934,1632.14,29.5997,7.64673,0.115654,22,11,0.815593,24.468,0.245012,9.70807
161,138,51,25,309728,862.601,29.1997,0.56471,0.182069,4,2,-0.0152991,-0.458977,0.143038,4.72837
161,138,51,25,710330,2002.08,53.1661,7.97075,-0.0186525,26,13,0.0018258,0.0547744,0.336739,12.0673
161,138,51,25,520942,1453.4,26.2331,10.2666,0.112688,24,12,0.273179,8.19546,0.268128,9.59076
161,138,51,25,948217,2639.83,27.3664,4.62877,0.00718837,19,10,0.110129,3.30392,0.334254,12.6584
161,138,51,25,306597,853.801,40.1996,0.842437,-0.0543312,4,2,-0.569914,-17.0976,0.134168,6.66971
161,138,51,25,865613,2406.73,72.5659,9.32235,0.0570783,22,11,-0.339807,-10.1943,0.280253,11.4973
189,138,51,0,32566.6,91.1049,360,0,8.081,0,0,16.0937,482.817,0.00177661,1.58738
189,138,51,0,145523,408.24,93.6657,13.9233,0.195253,6,3,-0.482469,-14.4742,0.0991415,3.76189
189,138,55,0,76801.9,213.578,360,0,0.563049,0,0,0.809732,24.2922,0.0542204,2.1029
189,138,55,0,1523650,4243.79,46.5662,2.72172,-0.00159555,16,8,-0.207512,-6.22541,0.445897,15.2097
189,138,55,0,97554.2,271.389,29.8997,51.9348,-0.277491,8,4,-0.568853,-17.0657,0.056681,2.16691
189,138,53,0,168178,467.729,0.099999,16.4784,0.0281805,12,6,-0.587321,-17.6198,0.0827305,3.34393
189,138,53,0,700477,1950.12,136.265,1.74042,-1.23607,10,5,1.42794,42.8387,0.248628,10.5485
189,138,53,0,438567,1221.19,15.0998,8.7669,-0.0835105,14,7,0.877569,26.3273,0.210603,8.89253
189,138,53,0,311779,866.863,40.4996,4.82318,0.0210736,10,5,0.529528,15.886,0.154083,5.41089
189,138,53,0,308475,859.43,30.5664,9.42418,-0.414643,10,5,-0.940985,-28.2298,0.182653,5.40527
189,138,53,0,71529.7,198.898,360,0,-0.361401,0,0,-0.00145191,-0.0435577,0.0419607,2.41941
189,138,53,0,239963,667.992,59.5994,3.28643,0.44592,6,3,-0.587846,-17.6356,0.102808,4.07257
189,138,53,0,45551.4,126.65,360,0,5.55504,0,0,10.6122,318.37,0.00642181,1.34989
189,138,53,0,1065740,2975.02,15.0332,0.675801,-0.0105468,6,3,0.535559,16.0669,0.334469,10.6958
189,138,53,0,283031,795.56,19.2998,22.7921,0.0417754,24,12,0.209915,6.29751,0.183598,4.54965
189,138,53,0,646554,1799.5,105.766,1.77745,0.09426,10,5,0.239438,7.18321,0.259655,9.18896
189,138,53,0,1176870,3564.14,9.26657,4.96204,-0.020984,28,14,-0.0534848,-1.60456,0.407821,14.2181
189,138,53,0,1147390,3644.08,38.2663,2.00889,0.0133451,20,10,0.443889,13.3168,0.401059,15.0919
189,138,53,0,515425,1467.91,16.5332,2.31439,2.77729,12,6,4.93382,148.016,0.164253,5.86814
189,138,53,0,777156,2171.66,44.2996,0.518423,-2.42829,8,4,-0.962905,-28.8874,0.234332,7.84565
189,138,53,0,443777,1237.08,19.2665,3.19385,-0.363833,12,6,0.114007,3.42023,0.163066,6.86001
189,138,55,25,1193560,3853.56,17.7665,2.37919,0.031987,16,8,-0.182978,-5.48938,0.615295,18.9322
189,138,55,25,1261610,3512.32,22.3331,2.3977,-0.0305931,14,7,0.224588,6.73772,0.40164,14.397
189,138,55,25,614113,1707.78,117.232,0.731346,0.306273,4,2,-0.591965,-17.7591,0.191113,6.6074
189,138,55,25,710205,2181.02,110.932,6.96167,0.241667,24,12,0.23914,7.17428,0.289242,11.1285
189,138,55,25,610808,1699.22,23.5331,3.29569,0.0476009,16,8,0.471234,14.1372,0.223878,8.32612
189,138,55,25,639802,1779.55,1.26665,7.15608,0.110967,18,9,0.258686,7.76067,0.245318,9.42413
189,138,55,25,1265400,4173.54,36.1663,1.52749,-0.129237,4,2,-0.109886,-3.29662,0.482227,17.7293
189,138,51,25,279159,856.325,29.6664,60.2851,-0.163982,29,15,-0.352905,-10.5873,0.142009,4.5549
189,138,51,25,81478.5,253.435,110.666,17.8856,0.0899339,4,2,-0.774786,-23.2438,0.0553335,2.41126
189,138,51,25,146952,409.227,195.865,0.157378,0.197081,2,1,-1.9538,-58.6147,0.10483,3.63814
189,138,51,25,567141,1577.3,12.7332,7.87817,-0.0196074,18,9,-0.26955,-8.08658,0.297019,8.91896
189,138,51,25,581612,1623.87,169.365,5.3416,0.173702,16,8,0.0516177,1.54855,0.26969,8.92973
189,138,51,25,305537,878.072,20.9331,0.462877,-0.207139,2,1,-0.554525,-16.6359,0.199886,5.71547
189,138,51,25,323499,1248.08,74.3326,0.626198,0.286762,8,4,2.79407,83.823,0.189968,7.30467
189,138,51,25,419089,1165.66,106.999,10.6554,-0.0435673,14,7,0.27954,8.38628,0.21201,7.35572
189,138,51,25,293250,875.209,51.3662,6.5636,-0.0697225,16,8,-1.87582,-56.2752,0.297718,12.0023
