Age,ArenaSize,Paternity,Treatment,TotDist,MeanVel,MeanTimeZ1,FreqZ1,CumDurZ1,LatencyZ1,CumDur%Z1,MeanTimeZ2,MeanTimeZ2Zero,FreqZ2,CumDurZ2,LatencyZ2,LatencyZ2360,CumDur%Z2,MeanMeander,TotMeander,FreqZAlter,FreqTransZ1>Z2,FreqTransZ2>Z1,MeanTurnAngle,VarTurnAngle,MeanAngVel,Mean%Activ,Tot%Act,Mean%Mobility
14,58,36,25,1090.07,3.03053,116.988,3,350.963,0,97.4546,4.58329,4.58329,2,9.16657,318.797,318.797,2.54535,-57.0826,-615635,1,1,0,-0.6024,4522.74,-18.0722,0.0174645,188.46,13.3568
14,58,36,25,1299.21,3.63622,18.0367,19,342.697,0,95.168,1.14614,1.14614,13,14.8999,42.8329,42.8329,4.13774,-57.7983,-619019,6,3,3,-0.391614,5329.03,-11.7485,0.0210501,226.057,19.7055
14,58,36,25,1302.06,3.62022,88.4158,4,353.663,0,98.1953,2.16664,2.16664,3,6.49993,268.931,268.931,1.80472,3.81623,41146.6,1,1,0,0.456783,7382,13.7036,0.0168918,182.262,19.0195
14,58,36,25,717.131,1.98947,18.8782,17,320.93,0,87.6548,3.19521,3.19521,14,44.7329,92.1657,92.1657,12.2178,-29.0421,-310112,3,2,1,-0.712175,5517.41,-21.3655,0.00998587,108.007,9.40442
21,58,39,5,324.702,1.06507,2.28906,58,132.765,5.03328,36.5614,3.69552,3.69552,60,221.731,0,0,61.0611,491.635,4278700,9,4,5,-0.156169,9605.03,-4.68511,0.0301549,320.275,3.77382
21,58,39,5,1883.18,5.23597,15.8427,21,332.697,0,92.3996,1.36832,1.36832,20,27.3664,64.8327,64.8327,7.60044,-458.243,-4942150,1,1,0,0.813496,8811.4,24.4051,0.0441305,476.168,8.85837
21,58,39,5,781.917,2.17382,59.5772,6,357.463,0,99.2595,0.533328,0.533328,5,2.66664,95.0657,95.0657,0.740466,-1065.47,-11491000,1,1,0,0.755401,12928.4,22.6623,0.0161658,174.445,5.32745
21,58,39,5,1653.46,4.59724,26.8023,13,348.43,0,96.7512,0.97499,0.97499,12,11.6999,70.0993,70.0993,3.2488,259.995,2803520,1,1,0,0.218767,4168.85,6.56306,0.0621662,670.773,10.4553
21,58,39,5,1556.6,4.34567,17.5858,19,334.13,0,92.7805,1.50391,1.50391,17,25.5664,101.532,101.532,7.09922,-83.5353,-894830,7,4,3,-0.417599,3712.82,-12.5281,0.0658384,707.499,9.6765
21,58,39,5,426.491,1.18515,89.6324,4,358.53,0,99.4913,0.611105,0.611105,3,1.83332,336.163,336.163,0.508741,-4031.45,-43495300,1,1,0,-2.02059,11836.6,-60.6183,0.0130844,141.259,3.71288
21,58,39,5,1830.17,5.08903,26.7305,13,347.497,0,96.492,1.05277,1.05277,12,12.6332,84.5325,84.5325,3.50796,-298.637,-3219910,1,1,0,0.0334091,3931.56,1.00228,0.0646583,697.599,9.64192
21,58,39,5,788.061,2.18949,88.6991,4,354.796,0,98.4644,1.84443,1.84443,3,5.53328,162.232,162.232,1.53562,-422.307,-4557960,1,1,0,-0.264354,4268.45,-7.93071,0.0377899,408.055,6.27756
21,58,318,5,2813.9,7.82008,43.6412,8,349.13,0,96.9007,1.84998,1.84998,6,11.0999,39.4996,39.4996,3.08077,81.3499,877521,1,1,0,0.5221,2107.75,15.6632,0.0697135,752.557,16.5898
21,58,318,5,431.99,1.20221,40.3948,7,282.764,0,78.5172,15.4665,15.4665,5,77.3326,85.9325,85.9325,21.4735,49.4655,532645,2,1,1,0.246063,8526.8,7.38196,0.016119,173.763,7.63965
21,58,318,5,954.682,2.66203,37.6663,9,338.997,0,94.0796,3.49441,3.49441,6,20.9665,55.4661,55.4661,5.81869,-29.7066,-318752,3,2,1,-0.206916,3965.73,-6.20753,0.0351938,378.65,8.75617
21,58,318,5,1537.74,4.27233,48.2138,7,337.497,0,93.6633,3.80552,3.80552,6,22.8331,38.1663,38.1663,6.33673,92.1393,994459,1,1,0,0.313741,5477.45,9.41233,0.0399828,431.735,10.0893
21,58,318,5,1549.54,4.47634,8.36496,41,342.963,0,95.2068,1.44284,1.44284,7,10.0999,17.7332,17.7332,2.80374,-293.137,-3006120,2,1,1,-0.034885,4305.66,-1.04656,0.0445625,462.782,9.49184
21,58,39,5,1414.8,4.17474,5.64994,60,338.997,0,94.1405,0.788881,0.788881,12,9.46657,44.2662,44.2662,2.6289,-450.109,-4484890,3,2,1,-1.23097,9878.89,-36.9294,0.0441375,448.746,9.51337
21,58,33,0,791.816,2.20135,58.8939,6,353.363,0,98.1301,1.34665,1.34665,5,6.73327,33.533,33.533,1.86985,8.4846,91514.9,1,1,0,0.0418865,6900.87,1.25661,0.0183685,198.214,8.69839
21,58,33,0,1515.62,4.38087,7.494,45,337.23,0,93.5806,1.75998,1.75998,10,17.5998,68.8993,68.8993,4.88391,188.762,1941230,8,4,4,-0.315842,7814.98,-9.47536,0.0361785,386.459,20.4579
21,58,37,25,575.466,1.60105,25.6203,13,333.063,0,92.4843,2.25553,2.25553,12,27.0664,252.997,252.997,7.51573,-2.19308,-23610.7,1,1,0,0.789884,6682.1,23.6968,0.0203496,219.43,6.65334
105,138,27,0,1606050,4465.01,87.8658,4,351.463,0,97.6025,2.87775,2.87775,3,8.63325,15.4665,15.4665,2.39748,0.0125216,135.058,6,3,3,-0.532487,345.484,-15.9748,0.686272,7405.56,17.9953
105,138,27,0,401723,1116.84,119.932,3,359.796,0,99.9167,0.149999,0.149999,2,0.299997,107.832,107.832,0.0833102,5.1883,55961,4,2,2,1.55312,3442.93,46.594,0.21232,2291.14,4.04661
21,58,37,25,2009.34,5.60022,20.1723,17,342.93,0,95.224,1.63665,1.63665,10,16.3665,17.0332,17.0332,4.54461,34.092,366148,4,2,2,0.0827668,1250.66,2.48303,0.0589479,634.869,15.0041
21,58,318,25,1270.4,3.53975,31.73,11,349.03,0,96.8461,1.12999,1.12999,10,11.2999,159.965,159.965,3.13541,-125.796,-1350420,1,1,0,-0.796534,2433.73,-23.8963,0.0607026,653.585,9.71229
21,58,318,25,2211.27,6.17048,16.1983,21,340.163,0,94.4033,1.21874,1.21874,16,19.4998,30.233,30.233,5.41166,334.286,3587900,3,2,1,0.557495,5007.93,16.725,0.0627376,674.492,13.7174
21,58,318,25,787.677,2.18964,45.2615,7,316.83,0,87.9767,3.84996,3.84996,2,7.69992,222.764,222.764,2.1381,302.921,3267610,1,1,0,0.138098,9023.73,4.14297,0.0381558,411.778,6.19378
21,58,318,25,699.551,1.9452,22.8879,14,320.43,0,88.9928,3.4083,3.4083,4,13.6332,170.698,170.698,3.78634,-391.438,-4220870,1,1,0,0.734592,7267.71,22.038,0.033078,356.878,5.52729
21,58,318,25,2491.86,8.62541,1.07666,300,322.997,0,89.6309,0.290473,0.290473,7,2.03331,86.8991,86.8991,0.56424,-226.089,-1854610,6,3,3,-1.0228,7445.41,-30.6844,0.0610691,634.508,13.207
21,58,318,25,232.14,0.652636,178.248,2,356.496,0,99.0003,0,0,0,0,0,360,0,-738.187,-7872030,0,0,0,-0.69727,12141.7,-20.9183,0.00509062,54.3831,2.94421
21,58,318,25,2292.18,6.4569,12.9922,26,337.797,0,93.7899,1.78517,1.78517,9,16.0665,85.1991,85.1991,4.4609,-212.135,-2252020,5,3,2,-0.561203,5853.47,-16.8363,0.0699444,746.797,12.3501
21,58,318,25,1925.72,5.52367,21.1831,16,338.93,0,94.0611,1.2111,1.2111,9,10.8999,160.898,160.898,3.02498,-185.378,-1935340,1,1,0,-0.0584936,3454.68,-1.75483,0.0816959,858.052,13.2405
21,58,318,25,1735.18,4.84151,16.8165,20,336.33,0,93.2532,1.6976,1.6976,14,23.7664,50.7328,50.7328,6.58965,111.127,1190290,5,3,2,-0.319689,6506.61,-9.59076,0.0527948,567.649,10.1918
21,58,318,25,1038.57,2.89271,32.5694,11,358.263,0,99.4265,0.633327,0.633327,2,1.26665,217.864,217.864,0.351526,-142.034,-1526580,3,2,1,-0.0132543,9146.15,-0.397634,0.0248511,267.671,7.28175
21,58,318,25,723.575,2.01014,71.2726,5,356.363,0,98.89,1.23332,1.23332,3,3.69996,68.066,68.066,1.02673,487.77,5264990,1,1,0,-0.449511,10248.1,-13.4855,0.0180549,194.975,4.78186
21,58,318,25,912.871,2.53813,50.9376,7,356.563,0,99.028,0.858325,0.858325,4,3.4333,24.2331,24.2331,0.953527,18.1246,195474,1,1,0,0.104903,5005.46,3.14712,0.0350281,377.954,6.291
21,58,36,25,2851.33,7.95357,26.8279,13,348.763,0,96.8348,1.19999,1.19999,9,10.7999,13.1332,13.1332,2.99861,-12.2282,-131037,3,2,1,-0.0966315,3011.37,-2.89897,0.0852205,916.547,14.3824
21,58,36,25,908.128,2.54952,35.7696,10,357.696,0,99.3243,1.69998,1.69998,1,1.69998,290.097,290.097,0.472047,73.7281,783213,2,1,1,-0.9083,7925.52,-27.2493,0.0253106,270.47,7.98231
21,58,36,25,1520.03,4.27179,23.5287,15,352.93,0,98.0007,1.83331,1.83331,3,5.49994,78.7659,78.7659,1.52721,-499.99,-5313400,2,1,1,0.262418,4976.55,7.87262,0.0396771,423.553,9.33908
21,58,36,25,677.143,1.90175,23.6375,15,354.563,0,98.4816,2.06665,2.06665,2,4.13329,45.5329,45.5329,1.14804,-263.056,-2795230,2,1,1,0.142325,9572.25,4.2698,0.0180159,192.446,5.66714
21,58,36,25,1081.85,3.00571,32.3482,11,355.83,0,98.7512,0.858325,0.858325,4,3.4333,17.8665,17.8665,0.952821,209.921,2265680,1,1,0,-1.29512,8990.84,-38.8539,0.0252321,272.457,6.89968
21,58,36,25,2318.97,6.43927,16.1014,22,354.23,0,98.2526,0.633327,0.633327,2,1.26665,155.132,155.132,0.351331,74.8441,808167,1,1,0,0.449002,3272.6,13.4702,0.0660592,713.703,14.4479
21,58,36,25,1943.33,5.4077,29.5747,12,354.896,0,98.556,0.886658,0.886658,5,4.43329,58.1994,58.1994,1.23114,-67.7533,-729703,3,2,1,0.529984,2861.02,15.8997,0.059275,639.044,11.9177
21,58,36,25,696.096,1.93523,360.096,1,360.096,0,100,0,0,0,0,0,360,0,-47.5605,-512987,0,0,0,-0.57525,7318.64,-17.2577,0.0210674,227.338,5.08342
21,58,36,25,1616.29,4.49432,71.086,5,355.43,0,98.7041,1.16666,1.16666,4,4.66662,91.4991,91.4991,1.29594,234.701,2530550,1,1,0,1.81101,3164.12,54.3309,0.046917,506.188,8.97187
14,58,318,25,306.142,0.851113,119.854,3,359.563,0,99.8519,0,0,0,0,0,360,0,633.137,6829020,0,0,0,-0.225368,11941.3,-6.76112,0.0082077,88.5693,3.72302
14,58,318,25,601.479,1.7463,23.2242,15,348.363,0,96.7416,0.549994,0.549994,2,1.09999,72.5659,72.5659,0.305471,16.009,163388,4,2,2,0.509183,11900.1,15.2756,0.0111523,115.37,4.82049
14,58,318,25,3609.16,10.0451,13.4896,26,350.73,0,97.3989,0.977768,0.977768,6,5.86661,56.8661,56.8661,1.62918,668.229,7188800,1,1,0,-0.168362,2934.07,-5.05092,0.0777354,837.91,17.5394
14,58,318,25,3056.57,8.52768,16.7982,20,335.963,0.166665,93.2982,1.4854,1.4854,16,23.7664,0.599994,0.599994,6.60002,70.1157,751640,1,1,0,0.73726,3689.57,22.118,0.0560985,603.339,16.5221
14,58,318,25,1290.22,3.58997,21.579,16,345.263,0,95.8897,1.98569,1.98569,7,13.8999,1.33332,1.33332,3.8604,-71.4449,-769533,3,2,1,0.0591988,8838.03,1.77598,0.0252121,271.837,8.09063
14,58,318,25,1013.44,2.82168,24.7736,14,346.83,0,96.2802,2.11665,2.11665,6,12.6999,55.0661,55.0661,3.52549,-168.102,-1807430,1,1,0,0.233223,5503.98,6.99677,0.0325554,350.85,6.87129
14,58,318,25,516.911,1.43841,85.5825,4,342.33,0,94.9958,8.98324,8.98324,2,17.9665,109.299,109.299,4.98566,-287.025,-3088110,2,1,1,0.729837,12070.8,21.8953,0.0154195,166.238,5.0146
14,58,318,25,274.126,0.762526,360.363,1,360.363,0,100,0,0,0,0,0,360,0,-692.53,-7457850,0,0,0,-0.269794,7687.24,-8.0939,0.0177819,191.777,4.18743
14,58,318,25,496.111,1.38245,49.5566,7,346.897,0,96.2631,2.62664,2.62664,5,13.1332,90.9991,90.9991,3.64444,326,3499940,2,1,1,0.227282,12416.5,6.81853,0.0157392,169.448,5.05176
21,58,318,5,858.231,4.71733,0.944304,255,240.798,0,66.8641,0.417945,0.417945,13,5.43328,234.031,234.031,1.5087,174.771,872282,8,4,4,0.104011,6041.47,3.12036,0.0649456,488.65,6.40878
21,58,318,5,2207.32,6.16921,15.4046,21,323.497,0,89.8278,2.14312,2.14312,17,36.433,2.26664,2.26664,10.1166,46.6513,498702,5,3,2,0.187679,1959.52,5.63042,0.115781,1242.8,11.0069
21,58,318,5,680.55,1.8957,18.2276,18,328.097,0,91.1051,1.90665,1.90665,5,9.53324,257.264,257.264,2.64717,-225.505,-2423730,1,1,0,-1.38669,9880.12,-41.6011,0.0386588,416.355,5.73327
21,58,318,5,224.396,0.62886,38.0033,9,342.03,0,94.9038,17.5998,17.5998,1,17.5998,342.797,342.797,4.88346,158.888,1691840,1,1,0,-2.21824,12842.1,-66.548,0.0139969,149.836,2.97892
21,58,318,5,459.559,1.29832,22.3977,16,358.363,0,99.3256,0,0,0,0,0,360,0,77.7193,817529,0,0,0,-0.831417,7356.09,-24.9427,0.0375649,398.901,4.06058
21,58,318,5,1610.38,4.5802,15.8908,22,349.597,0,97.0303,1.52665,1.52665,5,7.63326,171.098,171.098,2.1186,-127.3,-1326470,4,2,2,-0.477164,2427.06,-14.3151,0.102622,1082.45,9.40461
21,58,318,5,1278.14,3.55208,42.7621,8,342.097,0,94.9487,2.59997,2.59997,7,18.1998,35.1663,35.1663,5.05135,-106.243,-1146040,1,1,0,0.298186,4099.81,8.94568,0.0806068,870.15,7.95537
15,58,39,5,1470.08,4.08511,50.4662,7,353.263,0,98.057,1.67498,1.67498,4,6.69993,48.8995,48.8995,1.85973,-279.129,-3012080,1,1,0,0.246454,3855.44,7.39368,0.0508719,549.213,9.2661
15,58,39,5,1526.84,4.24835,7.8523,42,329.797,0,91.6111,1.12666,1.12666,5,5.63328,94.6657,94.6657,1.56481,67.348,725742,3,2,1,-0.170993,5980.65,-5.12986,0.0440878,475.531,8.46101
15,58,39,5,878.383,2.44156,18.1209,19,344.297,0,95.5681,2.34998,2.34998,2,4.69995,46.2995,46.2995,1.30459,29.8912,322407,1,1,0,0.20111,7783.12,6.03336,0.0320797,346.3,5.20375
15,58,39,5,639.799,1.75257,37.2788,8,298.23,38.3329,81.5885,9.36657,9.36657,3,28.0997,113.132,113.132,7.6874,337.462,3693860,1,1,0,0.574719,9491.59,17.2417,0.0255059,279.341,5.17491
15,58,39,5,1192.19,3.31966,18.4717,19,350.963,0,97.4186,0.954157,0.954157,8,7.63326,79.8325,79.8325,2.1188,-909.812,-9781390,3,2,1,-1.73515,10066.8,-52.055,0.0412619,444.556,8.91903
15,58,39,5,1368.52,3.80361,13.2065,25,330.163,0,91.6451,1.56665,1.56665,2,3.1333,135.999,135.999,0.869726,-89.8328,-969116,1,1,0,0.582485,7828.46,17.4747,0.0410322,442.983,7.31747
15,58,39,5,510.907,1.42078,359.996,1,359.996,0,100,0,0,0,0,0,360,0,-682.096,-7355040,0,0,0,-0.419383,7034.12,-12.5816,0.0208748,225.198,5.12542
15,58,39,5,107.346,0.298545,94.4546,3,283.364,0,78.7203,38.2996,38.2996,2,76.5992,53.5661,53.5661,21.2797,771.471,8318000,1,1,0,1.28965,14769.3,38.69,0.00127244,13.7258,3.04339
15,58,39,5,355.114,1.04049,1.35276,12,16.2332,55.1328,4.50592,0.133332,0.133332,1,0.133332,357.096,357.096,0.0370096,34.4731,352280,1,1,0,0.748991,16391.1,22.47,0.00866513,89.1035,5.85614
49,58,316,0,88.9271,0.267292,6.91104,51,352.463,0,97.8259,0,0,0,0,0,360,0,8.0612,76396,0,0,0,-1.53834,15500.9,-46.1506,0.0491708,490.774,1.4062
49,58,316,0,5237.81,15.0629,5.99339,56,335.63,0,92.7933,0.89393,0.89393,11,9.83324,4.56662,4.56662,2.71864,-26.1548,-266648,14,7,7,-0.7007,612.836,-21.0212,0.433555,4522.84,21.6259
49,58,314,0,2640.07,8.52103,11.2063,26,291.364,0,93.3868,1.87998,1.87998,10,18.7998,12.3332,12.3332,6.02564,5.67041,52440,4,2,2,0.628483,1543.97,18.8547,0.276045,2565.84,13.4382
49,58,314,0,4004.28,11.1624,3.40323,92,313.097,0,86.9481,2.61331,2.61331,5,13.0665,203.731,203.731,3.62862,-38.149,-409797,1,1,0,-0.270695,1406.16,-8.12092,0.312461,3362.71,15.2082
49,58,318,0,5524.86,15.3954,12.6558,28,354.363,0,98.2805,0.944435,0.944435,3,2.8333,130.499,130.499,0.7858,35.2981,378819,3,2,1,0.159409,463.35,4.78231,0.378242,4072.15,20.3079
49,58,318,0,2297.11,6.38624,15.5432,20,310.864,0,86.264,2.60524,2.60524,19,49.4995,8.49991,8.49991,13.736,4.16395,44866.6,1,1,0,-0.0908943,1523.03,-2.72686,0.291832,3149.16,14.8551
49,58,318,0,8043.36,22.4155,6.49577,48,311.797,2.26664,86.499,1.07332,1.07332,45,48.2995,0,0,13.3993,-2.85292,-30614.7,4,2,2,0.271814,387.47,8.15449,0.453203,4878.73,28.8013
49,58,32,0,5174.64,14.4316,21.9852,16,351.763,0,97.5955,0.96249,0.96249,8,7.69992,41.7996,41.7996,2.13632,24.1494,258664,4,2,2,0.800186,443.34,24.0058,0.366127,3938.43,18.6663
49,58,32,0,4670.35,13.0058,5.59936,57,319.163,0,88.6164,2.15924,2.15924,9,19.4331,17.7998,17.7998,5.39565,2.73398,29390.3,3,2,1,0.386689,564.05,11.6008,0.348261,3751.81,17.348
49,58,32,0,4332.81,12.0748,11.6665,30,349.996,0,97.1143,1.07142,1.07142,7,7.49992,31.7997,31.7997,2.08102,3.11111,33428.9,2,1,1,-0.0553587,590.201,-1.66078,0.334387,3599.68,16.8928
21,58,39,5,1296.59,3.62653,10.6772,22,234.898,0,65.2077,5.21245,5.21245,24,125.099,43.2329,43.2329,34.7275,-30.8298,-329385,3,2,1,-0.089873,2897.85,-2.69622,0.07356,789.005,9.95924
21,58,39,5,744.412,2.07455,9.89645,29,286.997,11.8999,79.7075,2.70603,2.70603,11,29.7664,72.7326,72.7326,8.26699,-13.6575,-146709,3,2,1,0.0551044,6205.78,1.65315,0.034698,373.524,4.6946
21,58,39,5,1315.32,3.65845,11.7465,25,293.664,0,81.559,3.1933,3.1933,20,63.866,106.066,106.066,17.7375,-291.971,-3146570,1,1,0,-0.0120661,4899.46,-0.361986,0.0782495,843.999,9.1645
21,58,39,5,1259.65,3.52352,31.6027,11,347.63,0,96.538,2.20664,2.20664,5,11.0332,153.532,153.532,3.06396,-67.8569,-724779,3,2,1,-0.434945,5450.74,-13.0485,0.0687453,737.293,9.74999
21,58,39,5,1363.82,3.82885,21.5331,16,344.53,0,95.5975,2.85997,2.85997,5,14.2999,282.931,282.931,3.96781,109.562,1164100,2,1,1,-0.666784,7792.25,-20.0037,0.094306,1007.75,12.4705
21,58,39,5,2172.64,6.05535,8.76254,33,289.164,0,80.2498,3.04845,3.04845,22,67.066,15.0665,15.0665,18.6124,-75.0017,-805744,5,3,2,0.206706,4487.67,6.20125,0.0927812,998.697,11.343
21,58,39,5,1469.55,4.08326,13.2029,22,290.464,0.633327,80.618,4.03525,4.03525,17,68.5993,25.6664,25.6664,19.0397,-175.134,-1890040,1,1,0,-0.224039,4620.3,-6.72123,0.058794,634.799,9.32121
49,58,31,5,2411.29,6.70429,8.93012,32,285.764,0,79.3649,2.32185,2.32185,32,74.2993,6.69993,6.69993,20.6351,-8.76718,-94554.1,1,1,0,-0.152197,610.428,-4.56594,0.233524,2519.73,13.1193
49,58,31,5,3453.38,9.59636,20.9623,16,335.397,0,93.0977,1.76189,1.76189,14,24.6664,6.03327,6.03327,6.84678,-28.6826,-309514,1,1,0,0.0397874,472.264,1.19363,0.28994,3130.2,16.0323
49,58,31,5,2336.43,6.49618,23.6664,14,331.33,0,92.02,2.21023,2.21023,13,28.733,44.7662,44.7662,7.98,-23.3364,-251683,1,1,0,-0.373946,482.536,-11.2185,0.236839,2555.5,11.9413
49,58,31,5,590.491,1.64103,23.4926,14,328.897,0,91.285,5.01106,5.01106,6,30.0664,33.8663,33.8663,8.3449,237.565,2562610,1,1,0,1.00442,6005.68,30.133,0.068856,743.3,4.49278
49,58,33,5,2323.28,6.45841,19.4998,16,311.997,0,86.5945,3.21997,3.21997,15,48.2995,43.8996,43.8996,13.4055,44.6356,481306,1,1,0,0.616566,4977.96,18.4972,0.155242,1675.38,11.5287
49,58,33,5,414.466,1.1528,24.0368,9,216.331,0,60.0426,15.9924,15.9924,9,143.932,79.1659,79.1659,39.9482,236.632,2548520,2,1,1,0.582239,9667.89,17.4674,0.0507074,546.93,3.91442
49,58,33,5,911.797,2.53444,21.8483,11,240.331,0,66.6975,11.9999,11.9999,10,119.999,59.7994,59.7994,33.3025,474.294,5114310,1,1,0,1.7434,7172.12,52.3024,0.0738524,797.089,6.33316
49,58,33,5,590.114,1.64059,42.8454,8,342.763,0,95.1865,2.58331,2.58331,6,15.4998,78.9992,78.9992,4.30436,106.167,1145120,1,1,0,0.114365,5631.95,3.43099,0.069096,745.615,4.41321
49,58,313,5,180.665,0.50241,360.263,1,360.263,0,100,0,0,0,0,0,360,0,238.755,2572340,0,0,0,3.31888,12054.1,99.5674,0.0164229,177.17,1.97265
49,58,313,5,1176.7,3.2626,39.2774,9,353.496,0,97.8592,1.23332,1.23332,6,7.39993,273.764,273.764,2.04854,214.972,2324490,1,1,0,-0.441096,7539.24,-13.233,0.0979836,1060.18,5.81502
49,58,37,25,5743.85,15.9997,15.865,22,349.03,0,96.9358,0.80277,0.80277,12,9.63324,46.1329,46.1329,2.67543,-89.6672,-963564,1,1,0,-0.315529,1195.64,-9.46596,0.345896,3725.3,23.3371
49,58,37,25,2075.74,5.77135,12.9071,23,296.864,0,82.4477,2.8727,2.8727,22,63.1994,65.6327,65.6327,17.5523,-71.8399,-774794,1,1,0,0.0909895,2573.64,2.72971,0.20923,2257.59,10.7181
49,58,37,25,3869.21,10.7579,9.56657,35,334.83,0,92.992,0.742149,0.742149,34,25.2331,26.7997,26.7997,7.00796,82.5269,890053,1,1,0,0.268736,1269.01,8.06216,0.293524,3167.13,19.4523
49,58,313,25,2799.74,7.78074,12.9202,23,297.164,0,82.4623,3.00632,3.00632,21,63.1327,16.5665,16.5665,17.5192,-10.6281,-114656,3,2,1,0.210805,1920.23,6.3242,0.208031,2245.69,12.3738
49,58,313,25,1405.25,3.91219,6.98711,26,181.665,0,50.4536,7.42909,7.42909,24,178.298,33.633,33.633,49.5186,-184.631,-1986630,3,2,1,-0.3122,5981.92,-9.36608,0.130306,1404.17,10.4702
49,58,313,25,2390.51,6.641,39.2589,9,353.33,0,98.0301,0.887491,0.887491,8,7.09993,222.331,222.331,1.96985,605.327,6533290,1,1,0,3.71852,8146.8,111.557,0.124407,1343.47,10.3393
49,58,313,25,7738.49,21.5179,29.5747,12,354.896,0,98.5468,0.570365,0.570365,9,5.13328,10.9999,10.9999,1.4254,-0.166685,-1797.03,1,1,0,-0.81917,405.217,-24.5753,0.329441,3554.34,28.1976
49,58,318,5,976.781,2.71935,7.95706,28,222.798,0,61.8774,5.0839,5.0839,27,137.265,12.3665,12.3665,38.1226,-49.3832,-531264,1,1,0,-0.1845,1709.12,-5.53507,0.116118,1251.29,7.11879
49,58,318,5,3919.04,11.1401,8.8435,39,344.897,0,95.6373,0.991657,0.991657,4,3.96663,0.533328,0.533328,1.09992,-21.4137,-223709,2,1,1,-0.00681439,631.593,-0.204434,0.311115,3283.5,18.7574
49,58,318,5,6599.85,18.3927,3.61722,85,307.464,0,85.3758,2.0354,2.0354,16,32.5663,5.06662,5.06662,9.04295,1.84843,19854,3,2,1,-0.0263603,291.595,-0.790818,0.344642,3710.07,24.9106
49,58,318,5,1067.7,2.96917,25.6049,13,332.863,0,92.4287,2.2722,2.2722,12,27.2664,78.5992,78.5992,7.57127,-136.707,-1473700,1,1,0,-0.764371,4709.33,-22.9314,0.106779,1151.93,7.78607
49,58,318,5,6739.25,18.7342,4.15181,72,298.93,0,83.0063,1.34911,1.34911,19,25.6331,3.89996,3.89996,7.11773,3.44657,37178.2,1,1,0,-1.06355,582.542,-31.9068,0.363883,3927.02,25.9204
49,58,39,5,398.28,1.11512,34.403,10,344.03,0,95.5294,7.46659,7.46659,2,14.9332,221.264,221.264,4.14661,-254.835,-2721380,2,1,1,-0.409036,9033.34,-12.2712,0.0509086,545.486,3.63781
49,58,39,5,1169.12,3.2386,4.44829,20,88.9658,0,24.6172,14.3385,14.3385,19,272.431,5.33328,5.33328,75.3828,-4.97049,-53805.6,1,1,0,0.850117,4359.43,25.5038,0.157736,1708.28,9.38489
49,58,39,5,1017.95,2.82217,14.5915,16,233.464,0,64.6543,8.5088,8.5088,15,127.632,13.4332,13.4332,35.3457,-5.59802,-60548.2,1,1,0,-0.379766,7648.26,-11.3931,0.0533594,577.402,6.13739
49,58,39,5,170.457,0.473013,360.796,1,360.796,0,100,0,0,0,0,0,360,0,530.679,5733450,0,0,0,0.837814,12499.7,25.1347,0.0102993,111.346,1.72065
49,58,39,5,1126.95,3.13278,19.1956,16,307.13,0,85.2832,3.5333,3.5333,15,52.9995,103.832,103.832,14.7168,-183.6,-1980490,1,1,0,-0.504256,4215.4,-15.1278,0.107182,1156.71,7.58944
49,58,39,5,1415.63,3.93598,33.7963,10,337.963,0,93.8449,2.46294,2.46294,9,22.1664,143.399,143.399,6.15513,271.232,2924960,1,1,0,2.59978,4891.37,77.9942,0.12152,1311.2,10.0086
49,58,39,5,101.134,0.291231,11.0447,32,353.43,0,98.1668,0,0,0,0,0,360,0,1845.62,18995100,0,0,0,0.530292,11183.9,15.9089,0.00359763,37.4802,1.44623
49,58,39,5,3651.62,10.5427,4.88328,60,292.997,0,81.3286,5.75661,5.75661,10,57.5661,9.39991,9.39991,15.9789,-26.093,-267558,8,4,4,-0.0878003,1293.89,-2.63404,0.279611,2905.44,17.5065
49,58,39,5,2565.22,7.13427,24.3426,14,340.797,0,94.6404,1.56943,1.56943,12,18.8331,35.333,35.333,5.23003,-143.169,-1542930,1,1,0,-0.0639846,1588.97,-1.91956,0.191648,2067.31,12.823
49,58,33,0,7385.4,20.6125,16.1195,22,354.63,0,98.4546,0.383329,0.383329,2,0.766659,52.0328,52.0328,0.212845,8.32427,89236.2,2,1,1,-0.25592,646.943,-7.67768,0.283274,3044.92,28.1176
49,58,33,0,2924.84,8.46072,9.74898,36,350.963,0,97.3555,0.791659,0.791659,4,3.16663,39.1329,39.1329,0.87841,-46.1469,-470514,6,3,3,0.415708,1960.88,12.4714,0.140771,1459.94,15.7754
14,58,318,0,573.617,1.6916,5.34457,62,331.363,0,92.0293,4.13329,4.13329,5,20.6665,7.89992,7.89992,5.73968,584.732,5798790,2,1,1,1.01283,8154.74,30.3852,0.0148457,151.025,6.58033
14,58,318,0,1682.12,4.93971,2.5612,49,125.499,0,34.7742,2.93374,2.93374,76,222.964,2.03331,2.03331,61.7807,102.28,1023210,12,6,6,0.227148,6032.02,6.8145,0.0534506,546.052,12.8918
14,58,318,0,3440.26,9.88495,4.16579,80,333.263,1.09999,91.1478,1.09629,1.09629,18,19.7331,0,0,5.39703,-14.9873,-154084,7,3,4,0.0777062,2291.71,2.33121,0.0600815,627.431,28.1788
